10001	5378	1
10001	10029	1
10001	2220	1
10001	2596	1
10001	12510	1
10001	12006	1
10001	287	1
10002	1318	1
10002	8023	1
10002	5469	1
10003	13704	1
10003	190	1
10003	723	1
10003	1133	1
10003	8508	1
10003	979	1
10004	1251	1
10004	1197	1
10004	4538	1
10004	10768	1
10004	12673	1
10004	9227	1
10004	5966	1
10004	5736	1
10004	10993	1
10004	1731	1
10004	4515	1
10004	9366	1
10004	11441	1
5002	14839	1
5002	11326	1
5002	12089	1
5002	14364	1
5002	12831	1
5002	12901	1
10005	956	1
10005	10282	1
10005	1047	1
10005	3805	1
5003	13752	1
5003	12532	1
5003	13774	1
5003	13849	1
10006	11054	1
10006	690	1
10006	10908	1
10006	1602	1
10006	10097	1
10006	3310	1
10006	9691	1
10007	5983	1
10007	9362	1
10007	2431	1
10008	2672	1
10008	6847	1
10009	7569	1
10009	831	1
10009	11513	1
10009	157	1
10009	3577	1
10009	11405	1
10009	760	1
10009	4814	1
10009	4791	1
10009	9768	1
10010	6846	1
10010	14686	1
10011	11384	1
10011	1705	1
4	14206	1
10012	7661	1
10012	3579	1
10012	9374	1
5	13977	1
7	14381	1
7	10854	1
7	13681	1
7	14560	1
10013	9604	1
10013	12433	1
10013	11077	1
10013	11655	1
10013	2923	1
10013	2616	1
10013	13477	1
10013	14527	1
10013	3267	1
10013	8766	1
10013	14064	1
10013	4886	1
10013	2065	1
10013	11673	1
5005	10533	1
5005	10364	1
5005	11037	1
5005	14656	1
5005	10082	1
5005	11258	1
10014	4008	1
10014	423	1
10015	6769	1
10015	9835	1
10015	3623	1
10015	5820	1
10015	8710	1
10015	13720	1
5006	12168	1
5006	12669	1
5007	14795	1
5007	14732	1
10016	10683	1
10016	4716	1
10016	2415	1
10017	5965	1
10017	954	1
10017	13774	1
10017	11387	1
10017	13731	1
10017	7009	1
10017	7332	1
10017	6421	1
10018	6179	1
10018	7624	1
10018	7418	1
11	12001	1
11	11358	1
5008	11476	1
10019	13948	1
10019	7538	1
10019	5177	1
10019	14159	1
10019	13376	1
10019	10056	1
5009	13417	1
5009	11825	1
5010	12294	1
5010	10496	1
5010	12625	1
5010	11449	1
5010	12613	1
5010	10551	1
5010	11826	1
5010	13014	1
5010	10171	1
5010	13765	1
10020	14118	1
10020	11058	1
10020	11605	1
10020	8263	1
13	12686	1
13	14295	1
13	10076	1
13	12978	1
13	13711	1
13	14190	1
13	10401	1
10021	9762	1
10021	11054	1
10021	7561	1
5011	13024	1
5011	10198	1
10022	11417	1
14	14692	1
15	11034	1
15	12531	1
5013	10193	1
5013	11436	1
5013	14883	1
16	12793	1
17	13701	1
17	14784	1
5014	12234	1
5014	13044	1
5014	12861	1
10023	11092	1
10023	578	1
10023	5055	1
10023	12784	1
10023	7656	1
10023	9102	1
10023	7669	1
10023	5066	1
10023	11779	1
10023	3298	1
10023	11802	1
10023	7042	1
10023	3755	1
10023	12554	1
10023	10305	1
10023	3816	1
5015	12824	1
5017	11923	1
5017	14996	1
5017	14162	1
5017	13356	1
5017	10707	1
5017	14747	1
5018	10275	1
20	12085	1
21	13890	1
22	13880	1
22	10341	1
10024	2179	1
10024	5053	1
10024	8432	1
10025	3068	1
10025	7841	1
10025	9482	1
10025	9718	1
5020	14586	1
5020	11176	1
10026	11922	1
10026	12575	1
10026	8986	1
10026	14329	1
10027	10840	1
10027	7815	1
10027	2975	1
10027	14347	1
10027	11767	1
25	10327	1
10028	14772	1
10028	11962	1
10028	9930	1
10028	13283	1
26	11276	1
26	14085	1
26	12700	1
28	13275	1
28	14183	1
28	10549	1
10029	159	1
10029	190	1
10029	1164	1
10029	12781	1
5027	14039	1
29	14822	1
29	10075	1
29	13173	1
29	13257	1
29	14435	1
10030	1534	1
10030	3204	1
10030	9935	1
10030	8549	1
10030	10106	1
10030	14957	1
10030	3490	1
10031	7984	1
10032	7270	1
10032	265	1
10032	13129	1
10032	9392	1
5029	10444	1
5029	12727	1
10033	2950	1
10033	11994	1
10033	13704	1
10033	1957	1
10033	12127	1
10033	14077	1
10033	5938	1
5030	12068	1
10034	8240	1
10034	8279	1
10034	13526	1
10034	12115	1
10035	8588	1
10035	6759	1
10035	2418	1
10035	10710	1
10035	7300	1
10035	14888	1
10035	3887	1
10035	12337	1
10035	1714	1
10035	5712	1
10035	5167	1
10035	4937	1
10035	13386	1
30	12449	1
5031	14635	1
5031	14468	1
10036	12968	1
10036	9518	1
