1	7
489	2
2	7
3	3
4	2
5	6
6	5
7	3
8	5
9	6
10	6
11	4
12	2
13	3
14	8
15	6
16	2
17	8
18	4
19	3
20	8
21	2
22	1
23	2
24	3
25	1
26	1
27	2
28	8
29	1
30	7
31	7
32	8
33	7
34	2
35	7
36	7
37	8
38	7
39	5
40	8
41	5
42	6
43	6
44	1
45	3
46	7
47	2
48	1
49	7
50	6
51	2
52	1
53	2
54	6
55	4
56	6
57	2
58	6
59	2
60	8
61	2
62	2
63	1
64	1
65	8
66	6
67	1
68	8
69	1
70	3
71	4
72	7
73	6
74	6
75	7
76	7
77	4
78	6
79	8
80	2
81	8
82	4
83	8
84	4
85	2
86	6
87	4
88	2
89	2
90	1
490	5
91	3
92	6
93	8
94	1
95	2
96	6
97	1
98	1
99	1
100	1
101	5
102	8
103	3
104	6
105	1
106	3
107	4
108	4
109	4
110	6
111	7
112	8
113	1
114	8
115	3
116	8
117	5
118	3
119	4
120	4
121	8
122	2
123	6
124	3
125	1
126	3
127	4
128	1
129	6
130	3
131	3
132	6
133	6
134	1
135	6
136	6
137	6
138	8
139	8
140	1
141	7
142	5
143	5
144	5
145	4
146	8
147	3
148	1
149	4
150	3
151	7
152	1
153	3
154	7
155	2
156	7
157	8
158	6
159	1
160	7
161	1
162	2
163	1
164	6
165	6
491	5
166	1
492	4
167	8
168	8
169	6
170	6
171	5
172	6
173	7
174	1
175	3
176	7
177	4
178	5
179	2
180	5
181	1
182	8
183	2
184	2
185	1
186	5
187	3
188	3
189	8
190	4
191	2
192	8
193	3
194	7
195	5
196	8
197	1
198	4
199	8
200	8
201	2
202	7
203	2
204	7
205	6
206	6
493	2
207	7
208	6
494	7
209	4
210	1
211	4
212	5
213	6
214	7
215	1
216	6
217	1
218	6
495	5
219	7
220	3
221	6
222	8
223	6
224	1
225	3
226	5
227	4
228	1
229	5
230	3
231	1
232	7
233	8
234	3
235	8
236	1
496	3
237	7
238	6
239	8
240	2
241	6
242	6
243	1
244	8
245	4
246	6
247	4
248	6
249	4
250	6
251	8
252	6
253	3
254	2
255	5
256	2
257	8
258	6
259	2
260	5
261	6
262	2
263	4
264	3
265	4
266	5
267	4
268	1
269	1
270	7
271	7
272	5
273	2
274	5
275	8
276	8
277	6
278	8
279	6
280	8
281	7
282	2
283	4
284	3
285	8
286	6
287	8
288	5
289	3
290	7
291	7
292	3
293	6
294	4
295	1
296	6
297	5
298	4
299	7
300	3
301	2
302	6
303	8
304	1
305	1
306	6
307	3
308	1
309	7
310	2
311	6
312	6
313	5
314	6
315	6
316	6
317	6
318	2
319	5
320	8
321	4
322	6
323	4
324	6
325	8
326	1
327	8
328	3
329	2
330	6
331	7
332	6
333	1
334	6
335	5
336	4
337	6
338	2
339	1
340	2
341	2
342	6
343	3
344	4
345	7
346	6
347	3
348	8
349	1
350	3
351	4
352	6
353	6
354	3
355	6
356	6
357	6
358	1
359	6
360	5
361	6
362	8
363	8
364	2
365	3
366	6
367	5
368	3
369	6
370	4
371	8
372	1
373	6
374	8
375	4
376	6
377	4
378	8
379	3
380	6
497	1
381	6
382	2
383	6
384	3
385	6
386	5
387	4
388	8
389	3
390	7
391	3
392	2
393	7
394	6
395	6
396	1
397	2
398	7
399	6
400	4
401	6
402	8
403	7
404	8
405	6
406	8
407	2
408	8
409	5
410	5
498	4
411	4
412	6
413	4
414	1
415	7
416	2
417	1
418	1
419	1
420	7
421	4
422	6
423	4
424	1
425	2
426	5
427	7
428	7
429	1
430	3
431	4
432	8
433	6
434	1
435	6
436	7
437	8
438	2
439	6
440	5
441	1
442	1
443	2
444	5
445	1
446	2
447	6
448	1
449	6
450	5
451	3
452	8
453	1
454	3
455	2
456	7
457	3
458	8
459	6
460	1
461	4
462	5
463	1
464	6
465	7
466	4
467	6
499	4
468	6
469	6
470	8
471	4
472	8
473	1
474	4
475	6
476	7
477	6
478	4
479	4
480	7
481	4
482	6
483	4
484	4
485	5
500	2
486	3
487	6
488	1
