3501	1
1	3
4501	8
2501	19
2	3
3001	9
2502	11
2503	3
2001	2
4001	16
3002	16
2002	14
2504	7
2003	11
1501	16
3	19
1001	7
2004	19
2505	17
1002	14
2506	19
501	2
1502	7
2005	17
4502	10
1503	8
2507	4
1003	14
1004	7
2006	15
4	3
3003	9
1504	14
1005	11
2508	17
4503	7
3502	13
4504	10
3004	9
4505	18
4506	14
1505	2
2007	15
4002	3
3503	16
4003	12
4004	14
4507	5
5	3
4005	3
4508	17
3504	16
2509	11
6	5
1006	1
3005	3
2008	14
4006	17
4509	10
2009	2
2010	19
3006	14
502	19
2011	14
1007	16
2510	12
7	3
4510	8
3505	12
3506	18
1506	7
3507	18
1008	8
2012	5
8	14
1009	13
3007	12
4511	10
3508	7
4512	8
2511	5
4007	10
2013	14
4513	13
4008	2
4514	17
2014	2
4009	6
2015	16
4010	17
4011	8
503	17
2016	3
4515	14
1010	13
3509	17
3008	3
504	11
1507	5
3009	3
4516	16
1011	4
3510	13
2017	11
4517	17
505	14
3010	6
1508	2
4012	3
3011	8
506	11
1012	12
3012	17
1013	12
1509	7
2018	2
9	3
1510	11
3511	11
10	6
2019	1
2512	2
4518	11
4013	13
3013	8
3014	9
1511	8
1512	2
3015	18
2513	3
3016	2
2514	12
3512	11
3017	18
3513	11
11	3
4014	16
1513	18
4015	16
3514	8
2020	2
2515	18
12	10
1514	11
4519	14
2021	7
3515	1
4016	2
13	3
507	18
3516	6
4520	14
2516	17
4521	17
4017	14
3018	12
4522	18
4018	7
1014	2
4523	13
2517	1
4524	8
2022	10
3517	8
1015	10
3019	2
3518	9
2518	8
3020	18
3021	2
3519	1
508	12
4019	13
1016	1
4525	12
3520	16
1515	12
1017	6
2519	2
3022	18
4526	1
4020	3
14	11
1516	12
3023	9
15	5
1517	2
4527	12
1518	19
2520	12
4528	10
509	3
4529	18
510	12
511	2
1519	16
1018	17
3024	17
4021	12
4022	18
2521	14
512	3
2023	18
513	9
514	7
4023	6
3521	19
2024	16
1019	1
515	12
3522	16
1520	7
2025	16
3025	12
2522	14
3026	16
4024	3
1521	15
1020	14
516	11
1021	10
3027	12
3028	8
1022	4
4025	9
4026	18
4530	2
2026	12
517	4
16	4
1023	19
1024	16
1522	11
2027	19
4027	10
1025	2
4531	6
1026	15
518	7
17	3
3029	14
4532	11
519	17
4028	2
3030	15
4533	18
520	2
