3501	2334	1
3501	1126	1
3501	3875	1
3501	2069	1
3501	1940	1
3501	3907	1
3501	431	1
3501	1455	1
3501	2601	1
3501	3259	1
3501	1152	1
3501	3700	1
3501	177	1
3501	3312	1
2501	3965	1
2501	3574	1
3001	3843	1
2502	3544	1
2502	3679	1
2502	3772	1
2502	3745	1
2503	3617	1
2503	3741	1
2503	3608	1
2503	3854	1
2001	3604	1
2001	3870	1
3002	3544	1
3002	3736	1
3002	3504	1
3002	3522	1
3002	3700	1
3002	3632	1
2504	3824	1
2003	3716	1
1501	3520	1
1501	3720	1
1501	3725	1
1501	3532	1
1501	3503	1
1501	3736	1
1501	3718	1
3	3785	1
3	3856	1
3	3579	1
3	3635	1
3	3973	1
3	3936	1
3	3520	1
3	3965	1
3	3563	1
3	3986	1
3	3890	1
1001	3815	1
1001	3626	1
2004	3624	1
2004	3901	1
2004	3940	1
2004	3853	1
2506	3602	1
2506	3563	1
2506	3522	1
2506	3861	1
2506	3635	1
501	3614	1
501	3838	1
1502	3815	1
1502	3847	1
1502	3824	1
2005	3882	1
1503	3528	1
2507	3797	1
1003	3586	1
1003	3859	1
1003	3615	1
1003	3706	1
1004	3925	1
1004	3564	1
1004	3714	1
1004	3617	1
1004	3802	1
4	3741	1
4	3963	1
3003	3947	1
3003	3637	1
1504	3619	1
1005	3696	1
1005	3602	1
1005	3716	1
1005	3806	1
2508	3943	1
2508	3925	1
3502	763	1
3502	3408	1
3502	1710	1
3502	38	1
3502	3925	1
3502	2387	1
3502	1695	1
3502	3051	1
3502	3328	1
3502	2972	1
3502	2046	1
3502	2928	1
3502	2388	1
3004	3966	1
3004	3895	1
1505	3687	1
1505	3791	1
2007	3953	1
2007	3736	1
3503	2961	1
3503	3987	1
3503	3295	1
3503	3522	1
3503	3374	1
3503	2597	1
3503	838	1
3503	1275	1
3503	964	1
3503	11	1
3503	3725	1
3503	2387	1
3503	3121	1
3503	3166	1
3503	1567	1
3503	2934	1
3503	3387	1
3503	888	1
3503	892	1
5	3923	1
3504	2025	1
3504	256	1
3504	2312	1
3504	2750	1
3504	93	1
3504	2533	1
3504	3269	1
3504	2273	1
3504	3374	1
3504	846	1
3504	3133	1
2509	3554	1
2509	3972	1
2509	3652	1
2509	3512	1
2509	3537	1
6	3731	1
6	3826	1
6	3764	1
1006	3907	1
2008	3792	1
2008	3977	1
2008	3854	1
2009	3701	1
2009	3784	1
2009	3690	1
2010	3676	1
2010	3913	1
3006	3836	1
502	3940	1
502	3527	1
502	3690	1
502	3574	1
502	3856	1
1007	3504	1
1007	3989	1
2510	3850	1
3505	2270	1
3505	2026	1
3505	3710	1
3505	2872	1
3505	253	1
3505	2752	1
3505	3265	1
3505	3290	1
3505	834	1
3506	2093	1
3506	353	1
3506	3369	1
3506	3541	1
3506	697	1
3506	946	1
3506	1793	1
3506	3976	1
3506	1966	1
1506	3714	1
1506	3893	1
1506	3878	1
1506	3617	1
1506	3824	1
1506	3996	1
3507	1929	1
3507	3976	1
3507	323	1
3507	3506	1
3507	1196	1
3507	1667	1
3507	2789	1
3507	353	1
3507	1199	1
3507	1594	1
3507	2980	1
3507	1138	1
1008	3526	1
1009	3945	1
1009	3502	1
3007	3659	1
3007	3661	1
3508	2280	1
3508	3108	1
3508	1964	1
3508	1162	1
3508	990	1
3508	1599	1
3508	2625	1
3508	496	1
3508	497	1
2511	3707	1
2511	3956	1
2013	3845	1
2013	3820	1
2014	3551	1
2014	3726	1
2014	3874	1
1010	3802	1
3509	93	1
3509	2269	1
3509	2741	1
3509	1203	1
3509	3651	1
3008	3854	1
504	3745	1
3009	3963	1
3009	3839	1
3009	3608	1
1011	3910	1
1011	3814	1
1011	3900	1
1011	3797	1
1011	3836	1
1011	3545	1
1011	3863	1
1011	3645	1
3510	3963	1
3510	1134	1
3510	3802	1
3510	1809	1
3510	615	1
3510	1844	1
3510	2379	1
3510	763	1
3510	51	1
3510	1646	1
3510	2610	1
3510	1710	1
3510	2918	1
505	3859	1
3011	3920	1
3011	3612	1
3011	3860	1
3011	3961	1
506	3696	1
506	3679	1
506	3554	1
506	3832	1
506	3511	1
506	3512	1
506	3542	1
506	3801	1
506	3700	1
506	3972	1
506	3906	1
506	3959	1
1012	3590	1
1012	3575	1
1012	3912	1
1012	3865	1
1012	3785	1
1012	3535	1
3012	3762	1
3012	3663	1
1013	3715	1
1013	3922	1
1013	3535	1
1013	3751	1
2018	3813	1
2018	3690	1
2018	3571	1
2018	3978	1
2018	3687	1
9	3963	1
1510	3717	1
1510	3696	1
1510	3627	1
3511	3833	1
3511	1703	1
3511	1686	1
3511	3974	1
3511	2189	1
3511	2981	1
3511	423	1
3511	443	1
3511	109	1
3511	1610	1
3511	3358	1
3511	530	1
3511	1287	1
3511	1481	1
3511	169	1
3511	2003	1
3511	1810	1
3511	1721	1
3511	3627	1
10	3524	1
10	3937	1
10	3584	1
2512	3770	1
3013	3621	1
3013	3528	1
3013	3602	1
3013	3616	1
3013	3691	1
3014	3611	1
1512	3744	1
3016	3759	1
3016	3692	1
3512	116	1
3512	152	1
3512	915	1
3512	1992	1
3512	2567	1
3512	1923	1
3512	2773	1
3512	2003	1
3512	3976	1
3512	163	1
3512	3533	1
3017	3784	1
3513	3115	1
3513	1810	1
3513	793	1
3513	1907	1
3513	2918	1
3513	2042	1
3513	465	1
3513	32	1
3513	3415	1
3513	3835	1
3513	1005	1
11	3807	1
1513	3976	1
3514	3920	1
3514	146	1
3514	2208	1
3514	3926	1
3514	1954	1
3514	1833	1
3514	2157	1
3514	2849	1
3514	3329	1
3514	2565	1
3514	563	1
3514	2941	1
3514	2827	1
3514	1532	1
3514	713	1
3514	3672	1
3514	2112	1
3514	1382	1
3514	494	1
3514	1283	1
3514	2732	1
3514	3182	1
3514	1511	1
3514	42	1
3514	2877	1
3514	3826	1
3514	167	1
3514	637	1
3514	3400	1
3514	2438	1
3514	3028	1
3514	1423	1
3514	1828	1
3514	267	1
2020	3925	1
2020	3838	1
2020	3695	1
