0	14
1	14
2	11
3	15
4	3
5	15
6	11
7	11
8	10
9	7
10	8
11	15
12	5
13	13
14	15
15	3
16	4
17	3
18	8
19	4
20	15
21	13
22	13
23	9
24	18
25	13
26	4
27	15
28	8
29	13
30	11
31	12
32	7
33	18
34	4
35	12
36	13
37	1
38	7
39	0
40	18
41	4
42	17
43	13
44	4
45	2
46	16
47	13
48	10
49	12
50	4
51	14
52	5
53	17
54	10
55	7
56	8
57	14
58	14
59	18
60	4
61	14
62	1
63	4
64	2
65	13
66	16
67	7
68	13
69	17
70	12
71	4
72	13
73	10
74	9
75	14
76	16
77	9
78	17
79	11
80	7
81	17
82	1
83	11
84	9
85	15
86	18
87	14
88	11
89	4
90	13
91	8
92	7
93	13
94	8
95	18
96	14
97	4
98	0
99	9
100	3
101	7
102	18
103	5
104	8
105	7
106	12
107	15
108	4
109	3
110	15
111	4
112	5
113	9
114	13
115	7
116	15
117	15
118	6
119	14
120	2
121	2
122	16
123	13
124	10
125	13
126	13
127	18
128	11
129	11
130	10
131	13
132	15
133	12
134	12
135	4
136	2
137	18
138	2
139	15
140	3
141	11
142	7
143	11
144	15
145	15
146	15
147	13
148	7
149	13
150	14
151	17
152	5
153	8
154	12
155	9
156	12
157	4
158	13
159	11
160	15
161	12
162	2
163	14
164	10
165	11
166	15
167	2
168	0
169	18
170	4
171	4
172	9
173	5
174	4
175	11
176	4
177	13
178	6
179	0
180	13
181	15
182	10
183	7
184	13
185	11
186	15
187	2
188	8
189	4
190	12
191	1
192	15
193	15
194	7
195	7
196	7
197	7
198	15
199	7
200	5
201	5
202	4
203	4
204	15
205	13
206	7
207	12
208	2
209	6
210	12
211	1
212	15
213	2
214	5
215	7
216	10
217	10
218	4
219	3
220	8
221	9
222	7
223	5
224	14
225	15
226	13
227	15
228	13
229	13
230	14
231	7
232	14
233	13
234	14
235	8
236	6
237	15
238	18
239	18
240	8
241	15
242	3
243	3
244	15
245	13
246	17
247	3
248	3
249	7
250	2
251	5
252	14
253	7
254	11
255	7
256	18
257	15
258	6
259	8
260	11
261	8
262	14
263	15
264	2
265	8
266	8
267	0
268	2
269	9
270	15
271	7
272	7
273	4
274	10
275	13
276	5
277	2
278	18
279	10
280	14
281	13
282	3
283	7
284	11
285	4
286	7
287	8
288	12
289	15
290	11
291	3
292	4
293	4
294	7
295	18
296	13
297	5
298	11
299	11
300	1
301	8
302	7
303	14
304	13
305	8
306	15
307	2
308	10
309	11
310	12
311	10
312	18
313	7
314	4
315	13
316	8
317	18
318	7
319	4
320	14
321	14
322	12
323	14
324	8
325	14
326	4
327	3
328	18
329	10
330	4
331	15
332	8
333	5
334	12
335	10
336	18
337	4
338	13
339	17
340	13
341	15
342	18
343	4
344	13
345	12
346	18
347	18
348	14
349	8
350	15
351	12
352	5
353	18
354	12
355	15
356	11
357	15
358	18
359	3
360	7
361	6
362	4
363	7
364	15
365	18
366	12
367	8
368	2
369	7
370	2
371	17
372	5
373	1
374	13
375	5
376	9
377	17
378	5
379	13
380	1
381	3
382	12
383	14
384	4
385	14
386	7
387	4
388	3
389	5
390	4
391	13
392	11
393	17
394	13
395	14
396	13
397	4
398	13
399	4
400	13
401	8
402	4
403	14
404	4
405	14
406	6
407	18
408	5
409	13
410	14
411	11
412	4
413	7
414	8
415	0
416	14
417	10
418	13
419	15
420	6
421	7
422	7
423	12
424	8
425	5
426	4
427	0
428	5
429	14
430	3
431	3
432	4
433	1
434	9
435	18
436	12
437	7
438	11
439	14
440	14
441	15
442	17
443	4
444	1
445	15
446	18
447	3
448	18
449	5
450	10
451	4
452	2
453	1
454	13
455	3
456	18
457	7
458	18
459	4
460	10
461	7
462	1
463	7
464	12
465	4
466	12
467	8
468	13
469	12
470	12
471	7
472	7
473	11
474	6
475	7
476	18
477	15
478	18
479	14
480	13
481	10
482	2
483	2
484	13
485	0
486	2
487	12
488	2
489	9
490	3
491	15
492	14
493	10
494	5
495	5
496	7
497	13
498	1
499	6
500	4
501	13
502	14
503	6
504	7
505	15
506	13
507	7
508	2
509	11
510	7
511	12
512	7
513	13
514	5
515	4
516	15
517	5
518	15
519	18
520	5
521	14
522	11
523	18
524	10
525	13
526	3
527	13
528	2
529	13
530	7
531	13
532	4
533	4
534	10
535	1
536	11
537	13
538	4
539	11
540	13
541	4
542	7
543	14
544	8
545	10
546	3
547	2
548	4
549	14
550	7
551	15
552	7
553	18
554	4
555	16
556	7
557	10
558	15
559	13
560	14
561	15
562	4
563	13
564	9
565	13
566	4
567	4
568	10
569	8
570	13
571	13
572	3
573	9
574	8
575	18
576	14
577	14
578	6
579	18
580	4
581	9
582	4
583	4
584	15
585	3
586	7
587	2
588	2
589	8
590	18
591	9
592	11
593	11
594	4
595	4
596	11
597	9
598	13
599	6
600	6
601	17
602	10
603	7
604	16
605	18
606	14
607	4
608	4
609	12
610	2
611	4
612	9
613	6
614	14
615	5
616	7
617	14
618	4
619	2
620	0
621	11
622	10
623	14
624	18
625	14
626	12
627	11
628	11
629	12
630	18
631	18
632	14
633	5
634	18
635	13
636	13
637	4
638	11
639	7
640	15
641	8
642	14
643	7
644	14
645	13
646	18
647	7
648	8
649	9
650	15
651	14
652	13
653	4
654	8
655	5
656	15
657	0
658	7
659	12
660	4
661	11
662	17
663	12
664	17
665	12
666	7
667	12
668	10
669	5
670	9
671	13
672	12
673	7
674	5
675	2
676	5
677	13
678	8
679	1
680	3
681	5
682	7
683	18
684	11
685	7
686	15
687	8
688	11
689	4
690	12
691	11
692	12
693	18
694	1
695	10
696	4
697	12
698	11
699	15
700	14
701	5
702	7
703	12
704	5
705	4
706	11
707	15
708	10
709	15
710	2
711	4
712	7
713	7
714	3
715	4
716	14
717	11
718	4
719	14
720	3
721	5
722	4
723	0
724	2
725	5
726	2
727	1
728	0
729	17
730	5
731	18
732	4
733	14
734	3
735	13
736	13
737	4
738	18
739	2
740	18
741	5
742	11
743	14
744	7
745	7
746	7
747	5
748	4
749	11
750	4
751	18
752	18
753	14
754	13
755	13
756	2
757	16
758	1
759	18
760	2
761	4
762	13
763	12
764	12
765	14
766	3
767	18
768	15
769	13
770	7
771	18
772	13
773	13
774	18
775	4
776	4
777	12
778	6
779	13
780	17
781	12
782	3
783	5
784	4
785	8
786	15
787	11
788	4
789	9
790	1
791	3
792	5
793	11
794	5
795	12
796	18
797	14
798	15
799	7
800	13
801	4
802	7
803	14
804	7
805	10
806	13
807	11
808	17
809	12
810	7
811	16
812	14
813	7
814	13
815	11
816	5
817	18
818	3
819	3
820	12
821	4
822	18
823	4
824	1
825	14
826	14
827	10
828	14
829	18
830	2
831	14
832	12
833	15
834	11
835	6
836	5
837	14
838	18
839	9
840	8
841	11
842	18
843	17
844	14
845	14
846	17
847	9
848	6
849	7
850	14
851	8
852	7
853	8
854	17
855	13
856	12
857	14
858	15
859	18
860	18
861	13
862	14
863	4
864	10
865	12
866	7
867	15
868	13
869	13
870	14
871	1
872	12
873	7
874	14
875	9
876	2
877	3
878	4
879	14
880	18
881	7
882	1
883	11
884	14
885	7
886	10
887	11
888	5
889	4
890	15
891	10
892	13
893	18
894	5
895	3
896	3
897	12
898	6
899	4
900	18
901	9
902	13
903	7
904	14
905	13
906	5
907	3
908	13
909	12
910	14
911	9
912	12
913	12
914	12
915	17
916	12
917	12
918	18
919	9
920	10
921	1
922	17
923	14
924	10
925	8
926	15
927	15
928	12
929	4
930	4
931	14
932	12
933	6
934	7
935	2
936	7
937	3
938	0
939	5
940	5
941	7
942	7
943	5
944	15
945	4
946	1
947	14
948	14
949	2
950	1
951	5
952	13
953	4
954	9
955	18
956	8
957	6
958	15
959	7
960	13
961	3
962	12
963	4
964	15
965	7
966	18
967	4
968	15
969	7
970	7
971	12
972	18
973	10
974	17
975	7
976	14
977	10
978	13
979	0
980	5
981	12
982	7
983	7
984	15
985	17
986	14
987	13
988	4
989	14
990	0
991	15
992	14
993	3
994	5
995	15
996	16
997	11
998	18
999	5
1000	15
1001	14
1002	4
1003	18
1004	3
1005	11
1006	2
1007	7
1008	18
1009	4
1010	1
1011	11
1012	9
1013	5
1014	12
1015	11
1016	7
1017	4
1018	5
1019	13
1020	13
1021	18
1022	10
1023	15
1024	13
1025	1
1026	18
1027	10
1028	14
1029	2
1030	3
1031	10
1032	15
1033	13
1034	15
1035	13
1036	10
1037	11
1038	13
1039	7
1040	7
1041	7
1042	4
1043	13
1044	12
1045	15
1046	4
1047	7
1048	14
1049	10
1050	18
1051	4
1052	14
1053	2
1054	0
1055	2
1056	7
1057	5
1058	12
1059	4
1060	7
1061	12
1062	14
1063	12
1064	18
1065	1
1066	10
1067	18
1068	12
1069	9
1070	18
1071	7
1072	13
1073	15
1074	2
1075	7
1076	15
1077	2
1078	15
1079	15
1080	10
1081	4
1082	13
1083	12
1084	2
1085	9
1086	2
1087	15
1088	18
1089	7
1090	7
1091	12
1092	3
1093	3
1094	13
1095	4
1096	9
1097	13
1098	2
1099	5
1100	6
1101	13
1102	5
1103	5
1104	12
1105	7
1106	15
1107	4
1108	14
1109	15
1110	14
1111	8
1112	13
1113	2
1114	13
1115	18
1116	12
1117	3
1118	17
1119	7
1120	13
1121	14
1122	13
1123	12
1124	13
1125	13
1126	4
1127	13
1128	4
1129	6
1130	9
1131	17
1132	7
1133	17
1134	15
1135	1
1136	2
1137	8
1138	18
1139	5
1140	7
1141	5
1142	13
1143	18
1144	18
1145	18
1146	13
1147	18
1148	0
1149	11
1150	7
1151	10
1152	2
1153	11
1154	13
1155	9
1156	8
1157	13
1158	4
1159	10
1160	9
1161	12
1162	4
1163	8
1164	7
1165	17
1166	6
1167	12
1168	4
1169	15
1170	12
1171	15
1172	7
1173	5
1174	2
1175	10
1176	13
1177	2
1178	5
1179	9
1180	8
1181	2
1182	4
1183	17
1184	4
1185	15
1186	15
1187	3
1188	9
1189	18
1190	2
1191	14
1192	9
1193	14
1194	14
1195	2
1196	18
1197	13
1198	11
1199	18
1200	7
1201	8
1202	15
1203	17
1204	12
1205	5
1206	8
1207	2
1208	15
1209	11
1210	18
1211	12
1212	13
1213	18
1214	11
1215	18
1216	9
1217	13
1218	7
1219	18
1220	3
1221	13
1222	14
1223	12
1224	4
1225	5
1226	11
1227	13
1228	2
1229	2
1230	18
1231	4
1232	3
1233	15
1234	2
1235	2
1236	13
1237	5
1238	13
1239	10
1240	5
1241	11
1242	18
1243	18
1244	13
1245	2
1246	14
1247	13
1248	9
1249	2
1250	0
1251	15
1252	4
1253	14
1254	10
1255	8
1256	7
1257	8
1258	17
1259	8
1260	17
1261	15
1262	13
1263	9
1264	14
1265	13
1266	12
1267	7
1268	12
1269	1
1270	3
1271	3
1272	9
1273	18
1274	13
1275	6
1276	0
1277	15
1278	14
1279	10
1280	13
1281	7
1282	4
1283	9
1284	4
1285	3
1286	2
1287	10
1288	4
1289	18
1290	17
1291	12
1292	7
1293	16
1294	7
1295	14
1296	11
1297	15
1298	11
1299	4
1300	7
1301	2
1302	8
1303	0
1304	4
1305	15
1306	13
1307	9
1308	1
1309	7
1310	15
1311	15
1312	5
1313	15
1314	1
1315	13
1316	15
1317	14
1318	12
1319	10
1320	8
1321	17
1322	3
1323	11
1324	15
1325	9
1326	15
1327	18
1328	3
1329	10
1330	2
1331	2
1332	10
1333	12
1334	2
1335	12
1336	2
1337	6
1338	12
1339	15
1340	13
1341	16
1342	2
1343	6
1344	2
1345	18
1346	10
1347	7
1348	14
1349	12
1350	4
1351	7
1352	7
1353	14
1354	4
1355	14
1356	12
1357	11
1358	9
1359	8
1360	4
1361	2
1362	2
1363	3
1364	18
1365	13
1366	7
1367	7
1368	15
1369	13
1370	4
1371	10
1372	14
1373	10
1374	15
1375	5
1376	13
1377	2
1378	9
1379	13
1380	7
1381	5
1382	14
1383	9
1384	1
1385	12
1386	12
1387	7
1388	9
1389	14
1390	10
1391	12
1392	7
1393	13
1394	11
1395	7
1396	4
1397	17
1398	8
1399	14
1400	14
1401	18
1402	8
1403	7
1404	11
1405	15
1406	14
1407	18
1408	2
1409	14
1410	10
1411	8
1412	12
1413	14
1414	13
1415	4
1416	3
1417	13
1418	12
1419	14
1420	8
1421	10
1422	1
1423	18
1424	15
1425	5
1426	18
1427	7
1428	0
1429	8
1430	4
1431	10
1432	13
1433	13
1434	8
1435	13
1436	11
1437	5
1438	13
1439	9
1440	13
1441	8
1442	14
1443	4
1444	4
1445	15
1446	3
1447	4
1448	7
1449	13
1450	15
1451	13
1452	5
1453	11
1454	10
1455	7
1456	6
1457	4
1458	14
1459	12
1460	12
1461	11
1462	15
1463	13
1464	5
1465	9
1466	3
1467	5
1468	8
1469	7
1470	14
1471	0
1472	11
1473	13
1474	8
1475	7
1476	11
1477	5
1478	7
1479	5
1480	11
1481	10
1482	2
1483	4
1484	13
1485	3
1486	18
1487	13
1488	10
1489	18
1490	6
1491	5
1492	10
1493	10
1494	12
1495	17
1496	14
1497	11
1498	14
1499	7
1500	14
1501	6
1502	5
1503	4
1504	10
1505	7
1506	17
1507	11
1508	10
1509	18
1510	12
1511	7
1512	10
1513	6
1514	12
1515	8
1516	3
1517	3
1518	7
1519	5
1520	11
1521	4
1522	14
1523	13
1524	6
1525	11
1526	14
1527	7
1528	7
1529	5
1530	5
1531	13
1532	7
1533	12
1534	7
1535	14
1536	11
1537	4
1538	11
1539	4
1540	3
1541	8
1542	7
1543	5
1544	1
1545	13
1546	9
1547	11
1548	17
1549	11
1550	4
1551	3
1552	13
1553	15
1554	5
1555	3
1556	18
1557	5
1558	17
1559	18
1560	2
1561	14
1562	4
1563	6
1564	3
1565	5
1566	4
1567	5
1568	2
1569	3
1570	1
1571	14
1572	7
1573	18
1574	3
1575	5
1576	7
1577	12
1578	4
1579	11
1580	7
1581	7
1582	8
1583	8
1584	18
1585	13
1586	7
1587	14
1588	14
1589	13
1590	8
1591	17
1592	1
1593	1
1594	11
1595	5
1596	14
1597	13
1598	4
1599	6
1600	4
1601	14
1602	14
1603	18
1604	13
1605	4
1606	3
1607	1
1608	7
1609	4
1610	7
1611	17
1612	14
1613	5
1614	12
1615	3
1616	4
1617	9
1618	14
1619	4
1620	4
1621	13
1622	9
1623	18
1624	4
1625	4
1626	3
1627	1
1628	7
1629	5
1630	7
1631	18
1632	8
1633	17
1634	15
1635	2
1636	15
1637	5
1638	10
1639	9
1640	0
1641	9
1642	11
1643	4
1644	15
1645	10
1646	15
1647	7
1648	2
1649	13
1650	18
1651	9
1652	13
1653	15
1654	16
1655	15
1656	13
1657	4
1658	13
1659	2
1660	10
1661	18
1662	15
1663	13
1664	13
1665	15
1666	4
1667	15
1668	15
1669	1
1670	10
1671	15
1672	3
1673	8
1674	13
1675	13
1676	9
1677	10
1678	13
1679	3
1680	13
1681	5
1682	8
1683	18
1684	12
1685	14
1686	18
1687	18
1688	13
1689	13
1690	14
1691	8
1692	3
1693	7
1694	17
1695	3
1696	13
1697	3
1698	3
1699	15
1700	11
1701	12
1702	11
1703	7
1704	11
1705	5
1706	5
1707	13
1708	11
1709	18
1710	10
1711	4
1712	13
1713	12
1714	5
1715	18
1716	13
1717	1
1718	7
1719	13
1720	4
1721	8
1722	2
1723	6
1724	15
1725	18
1726	12
1727	4
1728	4
1729	13
1730	11
1731	4
1732	3
1733	0
1734	11
1735	13
1736	4
1737	13
1738	12
1739	9
1740	15
1741	18
1742	4
1743	13
1744	13
1745	11
1746	13
1747	5
1748	4
1749	16
1750	10
1751	14
1752	14
1753	4
1754	18
1755	13
1756	16
1757	5
1758	6
1759	11
1760	13
1761	7
1762	14
1763	18
1764	0
1765	14
1766	3
1767	10
1768	9
1769	7
1770	4
1771	4
1772	5
1773	9
1774	13
1775	4
1776	4
1777	13
1778	0
1779	9
1780	2
1781	15
1782	11
1783	2
1784	11
1785	7
1786	3
1787	1
1788	4
1789	16
1790	13
1791	7
1792	12
1793	6
1794	15
1795	13
1796	18
1797	11
1798	15
1799	4
1800	4
1801	12
1802	15
1803	18
1804	3
1805	3
1806	11
1807	18
1808	13
1809	12
1810	4
1811	18
1812	14
1813	3
1814	12
1815	18
1816	7
1817	5
1818	13
1819	12
1820	8
1821	13
1822	4
1823	12
1824	10
1825	7
1826	6
1827	13
1828	18
1829	2
1830	8
1831	3
1832	18
1833	13
1834	4
1835	3
1836	2
1837	18
1838	10
1839	18
1840	1
1841	15
1842	13
1843	13
1844	8
1845	11
1846	18
1847	5
1848	13
1849	10
1850	15
1851	4
1852	7
1853	18
1854	18
1855	2
1856	0
1857	13
1858	14
1859	3
1860	13
1861	6
1862	8
1863	4
1864	11
1865	12
1866	13
1867	14
1868	8
1869	12
1870	4
1871	14
1872	18
1873	13
1874	4
1875	2
1876	15
1877	15
1878	5
1879	12
1880	11
1881	2
1882	9
1883	18
1884	13
1885	4
1886	14
1887	14
1888	15
1889	5
1890	7
1891	4
1892	14
1893	13
1894	9
1895	4
1896	5
1897	4
1898	18
1899	10
1900	15
1901	14
1902	3
1903	18
1904	7
1905	14
1906	3
1907	15
1908	3
1909	2
1910	17
1911	14
1912	13
1913	3
1914	2
1915	4
1916	17
1917	12
1918	10
1919	14
1920	15
1921	7
1922	1
1923	13
1924	7
1925	0
1926	15
1927	4
1928	13
1929	3
1930	18
1931	5
1932	5
1933	13
1934	3
1935	2
1936	7
1937	4
1938	15
1939	14
1940	12
1941	15
1942	13
1943	10
1944	13
1945	7
1946	8
1947	12
1948	18
1949	4
1950	14
1951	1
1952	17
1953	2
1954	0
1955	7
1956	15
1957	14
1958	5
1959	12
1960	18
1961	5
1962	12
1963	13
1964	14
1965	14
1966	6
1967	8
1968	13
1969	2
1970	1
1971	14
1972	2
1973	13
1974	18
1975	8
1976	15
1977	13
1978	13
1979	13
1980	12
1981	6
1982	7
1983	18
1984	3
1985	15
1986	11
1987	7
1988	13
1989	8
1990	8
1991	2
1992	12
1993	4
1994	18
1995	11
1996	14
1997	14
1998	2
1999	4
2000	12
2001	4
2002	13
2003	15
2004	14
2005	11
2006	2
2007	12
2008	8
2009	4
2010	4
2011	13
2012	18
2013	5
2014	14
2015	9
2016	5
2017	18
2018	13
2019	13
2020	2
2021	7
2022	18
2023	10
2024	18
2025	3
2026	11
2027	15
2028	4
2029	15
2030	12
2031	5
2032	3
2033	18
2034	15
2035	14
2036	3
2037	18
2038	7
2039	13
2040	9
2041	10
2042	16
2043	18
2044	15
2045	12
2046	18
2047	2
2048	14
2049	13
2050	8
2051	13
2052	18
2053	18
2054	14
2055	14
2056	7
2057	6
2058	18
2059	16
2060	5
2061	13
2062	4
2063	13
2064	5
2065	2
2066	12
2067	15
2068	3
2069	13
2070	18
2071	9
2072	2
2073	15
2074	14
2075	2
2076	0
2077	13
2078	7
2079	1
2080	12
2081	12
2082	15
2083	15
2084	2
2085	7
2086	12
2087	4
2088	7
2089	14
2090	4
2091	7
2092	11
2093	13
2094	6
2095	7
2096	2
2097	13
2098	13
2099	0
2100	4
2101	11
2102	14
2103	4
2104	2
2105	15
2106	5
2107	4
2108	5
2109	0
2110	4
2111	5
2112	11
2113	2
2114	7
2115	18
2116	7
2117	5
2118	3
2119	11
2120	15
2121	5
2122	12
2123	13
2124	2
2125	7
2126	2
2127	14
2128	3
2129	18
2130	7
2131	12
2132	4
2133	12
2134	2
2135	18
2136	12
2137	3
2138	9
2139	14
2140	11
2141	7
2142	14
2143	15
2144	10
2145	2
2146	1
2147	18
2148	2
2149	15
2150	12
2151	6
2152	10
2153	6
2154	4
2155	15
2156	5
2157	13
2158	4
2159	15
2160	2
2161	13
2162	18
2163	18
2164	2
2165	8
2166	18
2167	15
2168	6
2169	18
2170	13
2171	3
2172	3
2173	8
2174	6
2175	11
2176	8
2177	3
2178	1
2179	7
2180	10
2181	4
2182	10
2183	0
2184	9
2185	14
2186	18
2187	9
2188	14
2189	13
2190	9
2191	18
2192	2
2193	7
2194	17
2195	13
2196	7
2197	14
2198	13
2199	18
2200	4
2201	15
2202	5
2203	4
2204	3
2205	9
2206	13
2207	9
2208	12
2209	14
2210	18
2211	11
2212	7
2213	3
2214	14
2215	0
2216	18
2217	10
2218	11
2219	8
2220	6
2221	9
2222	18
2223	14
2224	18
2225	10
2226	1
2227	10
2228	14
2229	5
2230	4
2231	9
2232	4
2233	12
2234	18
2235	2
2236	11
2237	13
2238	10
2239	2
2240	10
2241	8
2242	2
2243	4
2244	7
2245	9
2246	14
2247	17
2248	7
2249	12
2250	11
2251	13
2252	14
2253	15
2254	7
2255	0
2256	7
2257	13
2258	6
2259	9
2260	3
2261	10
2262	5
2263	18
2264	8
2265	4
2266	12
2267	2
2268	7
2269	5
2270	2
2271	14
2272	18
2273	14
2274	12
2275	12
2276	10
2277	4
2278	18
2279	11
2280	7
2281	4
2282	4
2283	12
2284	2
2285	3
2286	13
2287	5
2288	3
2289	0
2290	7
2291	14
2292	1
2293	5
2294	14
2295	3
2296	12
2297	18
2298	13
2299	7
2300	16
2301	15
2302	14
2303	18
2304	15
2305	13
2306	18
2307	11
2308	2
2309	7
2310	18
2311	9
2312	2
2313	4
2314	1
2315	18
2316	4
2317	14
2318	4
2319	9
2320	7
2321	14
2322	6
2323	13
2324	5
2325	13
2326	11
2327	18
2328	3
2329	14
2330	5
2331	11
2332	11
2333	15
2334	1
2335	4
2336	8
2337	5
2338	4
2339	12
2340	14
2341	3
2342	11
2343	2
2344	7
2345	13
2346	18
2347	14
2348	10
2349	4
2350	7
2351	4
2352	7
2353	2
2354	5
2355	3
2356	15
2357	0
2358	1
