0	2272	1
0	3987	1
0	3686	1
0	904	1
0	1110	1
0	2881	1
0	3653	1
0	2354	1
0	4022	1
0	4572	1
0	3839	1
0	3000	1
0	4861	1
0	2436	1
0	2827	1
0	1587	1
0	4726	1
0	3238	1
0	492	1
0	138	1
0	2055	1
0	3608	1
0	2517	1
0	3574	1
0	1996	1
0	1001	1
1	2776	1
1	4767	1
1	87	1
1	4545	1
1	828	1
1	106	1
1	216	1
1	992	1
1	4601	1
1	2102	1
1	4064	1
1	1571	1
1	578	1
1	3505	1
1	2524	1
2	1037	1
2	627	1
2	4561	1
2	2605	1
2	1323	1
2	4077	1
2	975	1
2	826	1
2	4441	1
2	260	1
2	3353	1
3	1606	1
3	3965	1
3	4388	1
3	2029	1
3	4882	1
3	3209	1
3	1245	1
3	4757	1
3	3102	1
3	3659	1
3	1087	1
4	2643	1
4	2902	1
4	15	1
4	2550	1
4	2558	1
4	4739	1
4	818	1
4	4645	1
4	242	1
4	4072	1
5	1839	1
5	3183	1
5	3460	1
5	4538	1
5	2383	1
5	3831	1
5	211	1
5	4678	1
5	2200	1
5	192	1
5	2715	1
5	1405	1
5	786	1
6	691	1
6	2384	1
6	1404	1
6	3287	1
6	4938	1
6	2697	1
6	4913	1
6	2119	1
6	4205	1
6	3645	1
6	4743	1
6	4097	1
6	1298	1
6	4605	1
6	4680	1
6	159	1
6	2808	1
6	37	1
6	4090	1
6	2381	1
6	628	1
6	4353	1
6	1226	1
6	4077	1
6	438	1
6	933	1
6	543	1
6	2705	1
6	2326	1
6	1702	1
7	694	1
7	4515	1
7	1426	1
7	4882	1
7	2175	1
7	706	1
7	4441	1
7	3381	1
7	691	1
7	4625	1
7	2	1
7	3463	1
7	48	1
7	1198	1
7	298	1
7	3859	1
7	3211	1
7	2492	1
7	4322	1
7	2475	1
7	3713	1
8	4581	1
8	4798	1
8	182	1
8	4363	1
8	545	1
8	176	1
8	4440	1
8	2441	1
8	3302	1
8	1133	1
8	2948	1
8	827	1
8	3648	1
8	4167	1
8	2396	1
8	1166	1
8	4202	1
8	4395	1
8	4702	1
8	4021	1
8	3538	1
8	1211	1
8	2921	1
9	3616	1
9	80	1
9	1572	1
9	1215	1
9	1718	1
9	2527	1
9	3492	1
9	4203	1
9	551	1
9	255	1
9	4089	1
9	2196	1
9	3848	1
9	3931	1
10	4544	1
10	3348	1
10	992	1
10	2714	1
10	1650	1
10	104	1
10	4041	1
10	4724	1
10	2684	1
10	1937	1
10	201	1
10	3668	1
10	785	1
10	1868	1
10	1259	1
11	693	1
11	1079	1
11	3789	1
11	4437	1
11	4278	1
11	752	1
11	798	1
11	1096	1
11	4804	1
11	2760	1
11	518	1
11	1811	1
11	270	1
11	241	1
11	1255	1
11	640	1
11	1583	1
12	2466	1
12	1853	1
12	2031	1
12	3464	1
12	1983	1
12	4578	1
12	883	1
12	674	1
12	2459	1
12	4537	1
12	3326	1
12	3063	1
12	2804	1
12	4410	1
12	951	1
12	2060	1
12	214	1
12	1681	1
12	495	1
12	4614	1
12	2996	1
13	72	1
13	3939	1
13	3714	1
13	4213	1
13	3287	1
13	400	1
13	3128	1
13	1438	1
13	1656	1
13	2420	1
14	686	1
14	592	1
14	4320	1
14	3089	1
14	3186	1
14	1634	1
14	1926	1
14	3796	1
14	4786	1
14	1277	1
15	2068	1
15	2494	1
15	1929	1
15	447	1
15	2107	1
15	282	1
15	1563	1
15	1713	1
15	2862	1
15	1732	1
15	904	1
16	2281	1
16	2009	1
16	4152	1
16	1272	1
16	4907	1
16	3144	1
16	776	1
16	1189	1
16	363	1
16	3234	1
16	3684	1
16	4385	1
16	4660	1
16	519	1
16	4792	1
16	2025	1
16	2466	1
16	4582	1
16	2402	1
16	2230	1
16	4057	1
16	3630	1
16	2908	1
16	4672	1
16	1619	1
17	2128	1
17	4787	1
17	1416	1
17	4772	1
17	1271	1
17	3175	1
17	896	1
17	1908	1
17	4348	1
17	1859	1
17	1363	1
18	641	1
18	569	1
18	1302	1
18	4300	1
18	1975	1
18	3686	1
18	453	1
18	3672	1
18	4355	1
18	2219	1
19	2639	1
19	1002	1
19	384	1
19	2848	1
19	3141	1
19	2583	1
19	4657	1
19	4036	1
19	3540	1
19	2607	1
19	3289	1
19	2564	1
19	2466	1
19	1624	1
19	3381	1
19	1299	1
19	822	1
19	775	1
19	1643	1
19	3815	1
19	618	1
19	4792	1
19	4170	1
20	2616	1
20	4382	1
20	3441	1
20	132	1
20	3791	1
20	3585	1
20	995	1
20	144	1
20	4650	1
20	3320	1
20	4848	1
20	2370	1
20	1553	1
20	4389	1
20	204	1
20	2923	1
20	2844	1
21	1963	1
21	2077	1
21	2170	1
21	3976	1
21	4730	1
21	275	1
21	4624	1
21	1842	1
21	2730	1
21	1680	1
22	2508	1
22	391	1
22	537	1
22	3162	1
22	2870	1
22	2041	1
22	2632	1
22	47	1
22	374	1
22	2123	1
23	4461	1
23	1340	1
23	4233	1
23	1096	1
23	1007	1
23	84	1
23	3746	1
23	901	1
23	602	1
23	3009	1
23	437	1
24	915	1
24	3881	1
24	1213	1
24	4265	1
24	3685	1
24	3478	1
24	2135	1
24	3663	1
24	1242	1
24	1725	1
24	3612	1
24	2053	1
24	2030	1
24	278	1
24	3387	1
24	3447	1
24	238	1
25	2868	1
25	3369	1
25	2416	1
25	2417	1
25	340	1
25	4760	1
25	126	1
25	1043	1
25	4582	1
25	3147	1
25	3458	1
25	861	1
25	2682	1
25	2266	1
26	1625	1
26	3409	1
26	4592	1
26	1051	1
26	2798	1
26	4943	1
26	750	1
26	945	1
26	4967	1
26	2848	1
26	1184	1
27	4341	1
27	4676	1
27	2029	1
27	1644	1
27	4312	1
27	2475	1
27	2691	1
27	4330	1
27	193	1
27	3682	1
28	1441	1
28	2177	1
28	3450	1
28	3240	1
28	401	1
28	2190	1
28	4358	1
28	2421	1
28	153	1
28	2825	1
28	4070	1
29	2922	1
29	4631	1
29	114	1
29	489	1
29	3463	1
29	2157	1
29	1414	1
29	1842	1
29	3225	1
29	3953	1
29	4335	1
29	3771	1
29	2839	1
29	4541	1
29	3980	1
29	3078	1
29	4144	1
29	4213	1
29	4732	1
29	4008	1
29	1450	1
30	2381	1
30	522	1
30	3915	1
30	4966	1
30	2750	1
30	992	1
30	3883	1
30	3272	1
30	2898	1
30	4185	1
31	3178	1
31	1869	1
31	915	1
31	1356	1
31	763	1
31	1373	1
31	3643	1
31	1386	1
31	3602	1
31	3077	1
31	1104	1
32	603	1
32	982	1
32	2727	1
32	3901	1
32	1576	1
32	728	1
32	2779	1
32	92	1
32	4012	1
32	4785	1
32	702	1
32	1761	1
33	1931	1
33	3258	1
33	900	1
33	3206	1
33	838	1
33	2058	1
33	1832	1
33	3347	1
33	509	1
33	1839	1
33	3744	1
33	2234	1
33	2037	1
33	1584	1
33	2554	1
33	1709	1
33	2844	1
33	312	1
34	4013	1
34	2835	1
34	2589	1
34	3370	1
34	3146	1
34	823	1
34	2010	1
34	3873	1
34	929	1
34	3342	1
34	4021	1
34	3467	1
34	3683	1
35	1494	1
35	4259	1
35	351	1
35	756	1
35	4701	1
35	1959	1
35	4025	1
35	3960	1
35	2940	1
35	1061	1
35	3842	1
35	3411	1
35	4931	1
35	1577	1
35	4687	1
35	3288	1
35	2453	1
35	3515	1
35	2530	1
35	3444	1
35	1161	1
35	3720	1
36	3920	1
36	2802	1
36	2066	1
36	3463	1
36	4285	1
36	2063	1
36	2893	1
36	3216	1
36	635	1
36	1755	1
36	531	1
36	4081	1
37	2864	1
37	2146	1
37	3448	1
37	4024	1
37	2646	1
37	4326	1
37	4069	1
37	4600	1
37	380	1
37	226	1
37	3591	1
37	2687	1
37	2334	1
37	1314	1
38	1230	1
38	2981	1
38	3697	1
38	2038	1
38	2239	1
38	983	1
38	4758	1
38	386	1
38	3861	1
38	2141	1
38	1380	1
39	3994	1
39	4442	1
39	168	1
39	4945	1
39	1038	1
39	1798	1
39	4400	1
39	4096	1
39	2824	1
39	2504	1
39	2255	1
39	2784	1
40	2627	1
40	84	1
40	2448	1
40	3364	1
40	3043	1
40	4021	1
40	312	1
40	3423	1
40	740	1
40	1213	1
41	1550	1
41	1775	1
41	3594	1
41	2352	1
41	71	1
41	4319	1
41	1711	1
41	2090	1
41	4504	1
41	1727	1
41	1503	1
41	3680	1
41	176	1
41	1107	1
41	4628	1
42	4713	1
42	2849	1
42	2356	1
42	2273	1
42	3808	1
42	1827	1
42	1125	1
42	3890	1
42	1118	1
42	61	1
42	415	1
43	3430	1
43	2519	1
43	3229	1
43	3709	1
43	4668	1
43	47	1
43	1125	1
43	4498	1
43	468	1
43	2098	1
43	1417	1
43	4785	1
43	4462	1
43	4800	1
43	4612	1
43	329	1
43	570	1
43	2710	1
43	3267	1
44	1429	1
44	1731	1
44	580	1
44	4035	1
44	2879	1
44	776	1
44	3979	1
44	2795	1
44	1811	1
44	3510	1
44	443	1
44	3068	1
44	3667	1
44	387	1
44	4422	1
44	3342	1
44	2896	1
45	121	1
45	710	1
45	2911	1
45	3235	1
45	2312	1
45	2604	1
45	3612	1
45	1301	1
45	3388	1
45	138	1
45	2239	1
45	4149	1
45	2959	1
46	122	1
46	2013	1
46	3906	1
46	4672	1
46	794	1
46	3246	1
46	401	1
46	4427	1
46	3021	1
46	4222	1
46	1096	1
46	1967	1
46	1417	1
46	835	1
46	4591	1
46	4093	1
46	1241	1
46	4496	1
46	1978	1
46	1341	1
46	895	1
